30,53,2,3,5,1,1,10,8,50,5,8,15,38,24,7,7,56,6,22,6,8,1,1,12,10,1,173,4,8,2,12,64,29,12,11,53,18,28,75,3
30,64,4,3,5,1,1,10,8,50,5,8,15,38,23,7,7,56,6,22,6,8,1,1,12,10,1,173,4,8,2,12,64,29,12,11,53,18,28,75,3
30,85,4,3,5,1,1,10,8,50,5,8,15,38,23,7,7,56,6,22,6,8,1,1,11,10,1,173,4,8,2,12,64,29,12,11,53,18,28,75,3
30,90,2,3,5,1,1,10,8,50,5,8,15,38,23,7,7,56,6,22,6,8,1,1,10,10,1,173,4,8,2,12,64,29,12,11,53,18,28,75,3
30,93,4,3,5,1,1,10,8,50,5,8,15,38,23,7,7,56,6,22,6,8,1,1,10,10,1,173,4,8,2,12,64,29,12,11,53,18,28,75,3
30,96,5,3,5,1,1,10,8,50,5,8,15,38,23,6,7,56,6,22,6,8,1,1,10,10,1,173,4,8,2,12,64,29,12,11,53,18,28,75,3
30,98,2,3,5,1,1,10,8,50,5,8,15,38,23,6,6,56,6,22,6,8,1,1,10,10,1,173,4,8,2,12,64,29,12,11,53,18,28,75,3
30,105,4,3,5,1,1,10,8,50,5,8,15,38,23,6,6,56,6,22,6,8,1,1,10,10,1,173,4,8,2,12,64,29,12,10,53,18,28,75,3
30,109,6,3,5,1,1,10,8,50,5,8,15,38,23,6,6,56,6,22,6,8,1,1,9,10,1,173,4,8,2,12,64,29,12,10,53,18,28,75,3
30,130,2,3,5,1,1,10,8,50,5,8,15,38,23,6,6,56,5,22,6,8,1,1,9,10,1,173,4,8,2,12,64,29,12,10,53,18,28,75,3
30,138,5,3,5,1,1,10,8,50,5,8,15,38,22,6,6,56,5,22,6,8,1,1,9,10,1,173,4,8,2,12,64,29,12,10,53,18,28,75,3
30,139,6,3,5,1,1,10,8,50,5,8,15,38,22,6,6,56,5,22,6,8,1,1,9,9,1,173,4,8,2,12,64,29,12,10,53,18,28,75,3
30,175,5,3,5,1,1,10,8,50,5,8,15,38,22,6,6,56,5,21,6,8,1,1,9,9,1,173,4,8,2,12,64,29,12,10,53,18,28,75,3
30,181,2,3,5,1,1,10,8,50,5,8,15,38,22,6,6,56,5,21,6,8,1,1,9,8,1,173,4,8,2,12,64,29,12,10,53,18,28,75,3
30,190,2,3,5,1,1,10,8,50,5,8,15,38,22,6,6,56,5,21,6,8,1,1,9,8,1,173,4,8,2,12,64,29,12,9,53,18,28,75,3
30,194,2,3,5,1,1,10,8,50,5,8,15,38,22,6,6,56,5,21,6,8,1,1,9,8,1,173,4,8,2,12,64,29,12,8,53,18,28,75,3
30,197,2,3,5,1,1,10,8,50,5,8,15,38,22,6,6,56,5,21,6,8,1,1,9,8,1,173,4,8,2,12,64,29,12,7,53,18,28,75,3
30,198,4,3,5,1,1,10,8,50,5,8,15,38,22,6,6,56,5,21,6,8,1,1,9,8,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,208,4,3,5,1,1,10,8,50,5,8,15,38,22,5,6,56,5,21,6,8,1,1,9,8,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,229,6,3,5,1,1,10,8,50,5,8,15,38,22,5,6,56,5,21,6,8,1,1,8,8,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,236,5,3,5,1,1,10,8,50,5,8,15,38,22,5,6,56,4,21,6,8,1,1,8,8,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,266,2,3,5,1,1,10,8,50,5,8,15,38,22,5,6,56,4,21,6,8,1,1,8,7,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,292,2,3,5,1,1,10,8,50,5,8,15,38,21,5,6,56,4,21,6,8,1,1,8,7,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,294,4,3,5,1,1,10,8,50,5,8,15,38,20,5,6,56,4,21,6,8,1,1,8,7,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,322,4,3,5,1,1,10,8,50,5,8,15,38,20,5,6,56,4,21,6,8,1,1,7,7,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,332,4,3,5,1,1,10,8,50,5,8,15,38,20,4,6,56,4,21,6,8,1,1,7,7,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,391,4,3,5,1,1,10,8,50,5,8,15,38,20,4,6,56,4,21,6,8,1,1,6,7,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,396,2,3,5,1,1,10,8,50,5,8,15,38,20,3,6,56,4,21,6,8,1,1,6,7,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,399,6,3,5,1,1,10,8,50,5,8,15,38,19,3,6,56,4,21,6,8,1,1,6,7,1,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,408,2,3,5,1,1,10,8,50,5,8,15,38,19,3,6,56,4,21,6,8,1,1,6,7,0,173,4,8,2,12,64,29,12,6,53,18,28,75,3
30,415,5,3,5,1,1,10,8,50,5,8,15,38,19,3,6,56,4,21,6,8,1,1,6,7,0,173,4,8,2,12,64,29,12,6,53,18,28,75,2
30,433,2,3,5,1,1,10,8,50,5,8,15,38,19,3,5,56,4,21,6,8,1,1,6,7,0,173,4,8,2,12,64,29,12,6,53,18,28,75,2
30,458,5,3,5,1,1,10,8,50,5,8,15,38,19,3,5,56,4,21,6,8,1,1,6,7,0,173,4,8,2,12,64,29,12,5,53,18,28,75,2
30,461,6,3,5,1,1,10,8,50,5,8,15,38,19,3,4,56,4,21,6,8,1,1,6,7,0,173,4,8,2,12,64,29,12,5,53,18,28,75,2
30,474,2,3,5,1,1,10,8,50,5,8,15,38,19,3,4,56,3,21,6,8,1,1,6,7,0,173,4,8,2,12,64,29,12,5,53,18,28,75,2
30,476,6,3,5,1,1,10,8,50,5,8,15,38,19,3,4,56,3,21,6,8,1,1,6,7,0,173,4,8,2,12,64,29,12,5,53,18,28,75,1
30,483,5,3,5,1,1,10,8,50,5,8,15,38,19,3,4,56,2,21,6,8,1,1,6,7,0,173,4,8,2,12,64,29,12,5,53,18,28,75,1
30,494,5,3,5,1,1,10,8,50,5,8,15,38,19,3,3,56,2,21,6,8,1,1,6,7,0,173,4,8,2,12,64,29,12,5,53,18,28,75,1
30,497,4,3,5,1,1,10,8,50,5,8,15,38,19,3,3,56,2,21,6,8,1,1,6,6,0,173,4,8,2,12,64,29,12,5,53,18,28,75,1
30,537,5,3,5,1,1,10,8,50,5,8,15,38,19,3,3,56,2,21,6,8,1,1,5,6,0,173,4,8,2,12,64,29,12,5,53,18,28,75,1
30,550,5,3,5,1,1,10,8,50,5,8,15,38,19,3,2,56,2,21,6,8,1,1,5,6,0,173,4,8,2,12,64,29,12,5,53,18,28,75,1
30,565,2,3,5,1,1,10,8,50,5,8,15,38,19,3,2,56,2,21,6,8,1,1,5,5,0,173,4,8,2,12,64,29,12,5,53,18,28,75,1
30,571,4,3,5,1,1,10,8,50,5,8,15,38,19,3,2,56,2,21,6,8,1,1,5,5,0,173,4,8,2,12,64,29,12,4,53,18,28,75,1
30,580,4,3,5,1,1,10,8,50,5,8,15,38,19,2,2,56,2,21,6,8,1,1,5,5,0,173,4,8,2,12,64,29,12,4,53,18,28,75,1
30,586,2,3,5,1,1,10,8,50,5,8,15,38,19,2,2,56,2,21,6,8,1,1,5,5,0,173,4,8,2,12,64,29,12,4,53,18,28,75,1
30,598,2,3,5,1,1,10,8,50,5,8,15,38,19,2,2,56,2,21,6,8,1,1,5,5,0,173,4,8,2,12,64,29,12,3,53,18,28,75,1
30,606,2,3,5,1,1,10,8,50,5,8,15,38,19,2,2,56,2,21,6,8,1,1,5,5,0,173,4,8,2,12,64,29,12,3,53,18,28,75,0
30,609,6,3,5,1,1,10,8,50,5,8,15,38,18,2,2,56,2,21,6,8,1,1,5,5,0,173,4,8,2,12,64,29,12,3,53,18,28,75,0
30,617,4,3,5,1,1,10,8,50,5,8,15,38,18,2,2,56,2,20,6,8,1,1,5,5,0,173,4,8,2,12,64,29,12,3,53,18,28,75,0
30,668,6,3,5,1,1,10,8,50,5,8,15,38,18,2,2,56,2,20,6,8,1,1,4,5,0,173,4,8,2,12,64,29,12,3,53,18,28,75,0
30,674,6,3,5,1,1,10,8,50,5,8,15,38,18,2,2,56,1,20,6,8,1,1,4,5,0,173,4,8,2,12,64,29,12,3,53,18,28,75,0
30,691,4,3,5,1,1,10,8,50,5,8,15,38,18,2,2,56,0,20,6,8,1,1,4,5,0,173,4,8,2,12,64,29,12,3,53,18,28,75,0
30,704,4,3,5,1,1,10,8,50,5,8,15,38,18,1,2,56,0,20,6,8,1,1,4,5,0,173,4,8,2,12,64,29,12,3,53,18,28,75,0
30,709,5,3,5,1,1,10,8,50,5,8,15,38,18,1,2,56,0,20,6,8,1,1,3,5,0,173,4,8,2,12,64,29,12,3,53,18,28,75,0
30,718,2,3,5,1,1,10,8,50,5,8,15,38,18,1,2,56,0,20,6,8,1,1,3,4,0,173,4,8,2,12,64,29,12,3,53,18,28,75,0
30,725,2,3,5,1,1,10,8,50,5,8,15,38,18,1,2,56,0,20,6,8,1,1,3,4,0,173,4,8,2,12,64,29,12,3,53,18,28,74,0
30,726,4,3,5,1,1,10,8,50,5,8,15,38,17,1,2,56,0,20,6,8,1,1,3,4,0,173,4,8,2,12,64,29,12,3,53,18,28,74,0
30,734,2,3,5,1,1,10,8,50,5,8,15,38,17,1,2,56,0,20,6,8,1,1,2,4,0,173,4,8,2,12,64,29,12,3,53,18,28,74,0
30,736,2,3,5,1,1,10,8,50,5,8,15,38,16,1,2,56,0,20,6,8,1,1,2,4,0,173,4,8,2,12,64,29,12,3,53,18,28,74,0
30,750,2,3,5,1,1,10,8,50,5,8,15,38,16,1,2,56,0,20,6,8,1,1,2,4,0,173,4,8,2,12,64,29,12,2,53,18,28,74,0
30,754,2,3,5,1,1,10,8,50,5,8,15,38,16,1,2,56,0,20,6,8,1,1,2,4,0,173,4,8,2,12,64,29,12,1,53,18,28,74,0
30,785,2,3,5,1,1,10,8,50,5,8,15,38,16,1,2,56,0,20,6,8,1,1,2,4,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,817,5,3,5,1,1,10,8,50,5,8,15,38,16,1,2,56,0,20,6,8,1,1,2,4,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,842,5,3,5,1,1,10,8,50,5,8,15,38,16,1,1,56,0,20,6,8,1,1,2,4,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,861,5,3,5,1,1,10,8,50,5,8,15,38,16,1,0,56,0,20,6,8,1,1,2,4,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,869,5,3,5,1,1,10,8,50,5,8,15,38,16,1,0,56,0,20,6,8,1,1,2,3,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,871,2,3,5,1,1,10,8,50,5,8,15,38,16,1,0,55,0,20,6,8,1,1,2,3,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,889,6,3,5,1,1,10,8,50,5,8,15,38,15,1,0,55,0,20,6,8,1,1,2,3,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,893,6,3,5,1,1,10,8,50,5,8,15,38,15,1,0,55,0,19,6,8,1,1,2,3,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,932,6,3,5,1,1,10,8,50,5,8,15,38,15,1,0,55,0,18,6,8,1,1,2,3,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,933,4,3,5,1,1,10,8,50,5,8,15,38,15,1,0,55,0,17,6,8,1,1,2,3,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,938,6,3,5,1,1,10,8,50,5,8,15,38,15,1,0,55,0,17,6,8,1,1,1,3,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,946,4,3,5,1,1,10,8,50,5,8,15,38,15,1,0,55,0,16,6,8,1,1,1,3,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,965,4,3,5,1,1,10,8,50,5,8,15,38,15,1,0,55,0,16,6,8,1,1,0,3,0,173,4,8,2,12,64,29,12,0,53,18,28,74,0
30,967,6,3,5,1,1,10,8,50,5,8,15,38,15,1,0,55,0,16,6,8,1,1,0,3,0,173,3,8,2,12,64,29,12,0,53,18,28,74,0
30,1005,6,3,5,1,1,10,8,50,5,8,15,38,15,1,0,55,0,15,6,8,1,1,0,3,0,173,3,8,2,12,64,29,12,0,53,18,28,74,0
30,1011,2,3,5,1,1,10,8,50,5,8,15,38,15,1,0,55,0,14,6,8,1,1,0,3,0,173,3,8,2,12,64,29,12,0,53,18,28,74,0
30,1014,4,3,5,1,1,10,8,50,5,8,15,38,14,1,0,55,0,14,6,8,1,1,0,3,0,173,3,8,2,12,64,29,12,0,53,18,28,74,0
30,1031,4,3,5,1,1,10,8,50,5,8,15,38,14,1,0,55,0,14,6,8,1,1,0,3,0,173,2,8,2,12,64,29,12,0,53,18,28,74,0
30,1044,2,3,5,1,1,10,8,50,5,8,15,38,14,1,0,55,0,14,6,8,1,1,0,3,0,173,1,8,2,12,64,29,12,0,53,18,28,74,0
30,1067,2,3,5,1,1,10,8,50,5,8,15,38,14,1,0,55,0,14,6,8,1,1,0,3,0,173,1,8,2,12,64,29,12,0,53,18,28,73,0
30,1069,2,3,5,1,1,10,8,50,5,8,15,38,13,1,0,55,0,14,6,8,1,1,0,3,0,173,1,8,2,12,64,29,12,0,53,18,28,73,0
30,1077,2,3,5,1,1,10,8,50,5,8,15,38,13,1,0,55,0,14,6,8,1,1,0,3,0,173,1,8,2,12,64,29,12,0,53,18,28,72,0
30,1092,5,3,5,1,1,10,8,50,5,8,15,38,13,1,0,55,0,14,6,8,1,1,0,3,0,173,1,8,2,12,64,29,12,0,53,18,28,72,0
30,1094,2,3,5,1,1,10,8,50,5,8,15,38,13,1,0,55,0,14,6,8,1,1,0,2,0,173,1,8,2,12,64,29,12,0,53,18,28,72,0
30,1097,4,3,5,1,1,10,8,50,5,8,15,38,12,1,0,55,0,14,6,8,1,1,0,2,0,173,1,8,2,12,64,29,12,0,53,18,28,72,0
30,1099,3,3,5,1,1,10,8,50,5,8,15,38,12,1,0,55,0,14,6,8,1,1,0,2,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1107,3,2,5,1,1,10,8,50,5,8,15,38,12,1,0,55,0,14,6,8,1,1,0,2,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1142,4,1,5,1,1,10,8,50,5,8,15,38,12,1,0,55,0,14,6,8,1,1,0,2,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1176,5,1,5,1,1,10,8,50,5,8,15,38,12,1,0,55,0,14,6,8,1,1,0,2,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1192,2,1,5,1,1,10,8,50,5,8,15,38,12,1,0,55,0,14,6,8,1,1,0,1,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1200,5,1,5,1,1,10,8,50,5,8,15,38,11,1,0,55,0,14,6,8,1,1,0,1,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1222,4,1,5,1,1,10,8,50,5,8,15,38,11,1,0,55,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1226,2,1,4,1,1,10,8,50,5,8,15,38,11,1,0,55,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1232,4,1,4,1,1,10,8,50,5,8,15,38,10,1,0,55,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1234,2,1,4,1,1,10,8,50,5,8,15,38,10,1,0,55,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1254,2,1,4,1,1,10,8,50,5,8,15,38,9,1,0,55,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1257,5,1,4,1,1,10,8,50,5,8,15,38,9,1,0,55,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1259,2,1,4,1,1,10,8,50,5,8,15,38,9,1,0,54,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1275,5,1,4,1,1,10,8,50,5,8,15,38,8,1,0,54,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1308,5,1,4,1,1,10,8,50,5,8,15,38,8,1,0,53,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1309,4,1,4,1,1,10,8,50,5,8,15,38,8,1,0,52,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1310,2,1,4,1,1,10,8,50,5,8,15,38,8,1,0,52,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,72,0
30,1340,6,1,4,1,1,10,8,50,5,8,15,38,8,1,0,52,0,14,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,71,0
30,1365,6,1,4,1,1,10,8,50,5,8,15,38,8,1,0,52,0,13,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,71,0
30,1370,4,1,4,1,1,10,8,50,5,8,15,38,8,1,0,52,0,12,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,71,0
30,1384,2,1,4,1,1,10,8,50,5,8,15,38,8,0,0,52,0,12,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,71,0
30,1397,6,1,4,1,1,10,8,50,5,8,15,38,7,0,0,52,0,12,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,71,0
30,1407,6,1,4,1,1,10,8,50,5,8,15,38,7,0,0,52,0,11,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,71,0
30,1418,2,1,4,1,1,10,8,50,5,8,15,38,7,0,0,52,0,10,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,71,0
30,1424,3,1,4,1,1,10,8,50,5,8,15,38,7,0,0,52,0,10,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,70,0
30,1427,2,0,4,1,1,10,8,50,5,8,15,38,7,0,0,52,0,10,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,70,0
30,1444,2,0,4,1,1,10,8,50,5,8,15,38,7,0,0,52,0,10,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,69,0
30,1460,2,0,4,1,1,10,8,50,5,8,15,38,6,0,0,52,0,10,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,69,0
30,1469,2,0,4,1,1,10,8,50,5,8,15,38,5,0,0,52,0,10,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,69,0
30,1477,2,0,4,1,1,10,8,50,5,8,15,38,4,0,0,52,0,10,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,69,0
30,1496,4,0,4,1,1,10,8,50,5,8,15,38,4,0,0,52,0,10,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,68,0
30,1528,2,0,4,1,1,10,8,50,5,8,15,38,4,0,0,52,0,10,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,68,0
30,1539,6,0,4,1,1,10,8,50,5,8,15,38,3,0,0,52,0,10,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,68,0
30,1550,2,0,4,1,1,10,8,50,5,8,15,38,3,0,0,52,0,9,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,68,0
30,1551,6,0,4,1,1,10,8,50,5,8,15,38,2,0,0,52,0,9,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,68,0
30,1572,4,0,4,1,1,10,8,50,5,8,15,38,2,0,0,52,0,8,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,68,0
30,1587,5,0,3,1,1,10,8,50,5,8,15,38,2,0,0,52,0,8,6,8,1,1,0,0,0,173,0,8,2,12,64,29,12,0,53,18,28,68,0
